10	39120149
10	56028265
10	66393432
10	38738095
10	39441240
10	44201530
10	83461522
10	27219118
10	65476127
10	53658327
10	79590924
10	79972513
10	56263586
10	45620584
10	83123644
10	54728303
10	54343654
10	25379758
10	55688753
10	56762983
10	38521578
10	73248803
10	26758664
10	66767142
10	133572966
10	108417425
10	109176444
10	42483768
10	64959335
10	18846432
10	19587389
10	61567965
10	41847779
10	44537234
10	27021652
10	26119153
10	38176292
10	53277511
10	4846824
10	53976812
10	19183421
10	115628169
10	122557852
10	43798034
10	58484351
10	108815765
10	120841491
10	99273550
10	16966947
10	130464171
10	52778653
10	84067882
10	58244406
10	20116258
10	28232381
10	121925721
10	116433508
10	109709798
10	32640876
10	66224941
10	111453335
10	42890594
10	51960452
10	23651434
10	5101845
10	89648072
10	20389841
10	85373864
10	94777632
10	65905240
10	57532017
10	98684435
10	91688106
10	81430947
10	57178584
10	84987795
10	60545882
10	90745647
10	65163139
10	2534559
10	1964572
10	45194616
10	37650924
10	106220886
10	17656879
10	68223878
10	36053968
10	17904113
10	37388741
10	67139419
10	121172490
10	12208621
10	29500525
10	76692316
10	14991498
10	17222522
10	26411203
10	34735416
10	38956181
10	50178701
10	27311249
10	30207614
10	27636640
10	111647159
10	102941430
10	131617068
10	2306049
10	55022439
10	130935490
10	41804947
10	46194135
10	80164205
10	126061407
10	19513102
10	19017553
10	14226167
10	100479196
10	23437847
10	107327045
10	53021067
10	63885309
10	57957729
10	38703039
10	98421183
10	18594441
10	59859192
10	45421669
10	84549661
10	120011412
10	128383170
10	91015616
10	65648579
10	49094850
10	95174096
10	113662237
10	33149082
10	6830665
10	72373362
10	44070613
10	19368921
10	62977815
10	83784313
10	13564905
10	68421201
10	9921671
10	57772731
10	106830534
10	36491836
10	90110963
10	92608110
10	107746885
10	67854563
10	17409309
10	55904182
10	77828776
10	105799839
10	54132301
10	5630233
10	32843107
10	50433573
10	82362026
10	106398167
10	5882034
10	43164088
10	88827092
10	5413018
10	99600415
10	4933548
10	66112016
10	32468590
10	8647220
10	118491046
10	110677213
10	1213461
10	122751783
10	132104651
10	56940033
10	74312877
10	93934497
10	56578945
10	14061608
10	35075887
10	83306518
10	8996171
10	25563490
10	68641711
10	6129521
10	43652718
10	20861469
10	88425159
10	89066712
10	105113170
10	128128541
10	27921584
10	71824716
10	131148808
10	6630980
10	127776613
10	25904649
10	93262428
10	81233011
10	44951469
10	97311651
10	129606264
10	1612078
10	32161623
10	124532767
10	18166142
10	73072844
10	95654804
10	66509544
10	130275615
10	11726892
10	109861345
10	127485962
10	133131829
10	3602687
10	14530645
10	79665602
10	85237455
10	9267437
10	111863012
10	53100856
10	81509537
10	16488421
10	69507661
10	84313903
10	38347835
10	69126579
10	104820378
10	108194705
10	84793599
10	18792952
10	100146576
10	121704219
10	55207839
10	107967262
10	28103227
10	20715111
10	127066218
10	131435868
10	60717802
10	34298651
10	50714916
10	62552868
10	130666576
10	44437031
10	11537547
10	71978155
10	103142580
10	119119738
10	2273022
10	4026909
10	36667430
10	2936805
10	15366808
10	21088839
10	28475179
10	42268382
10	103933246
10	123346678
10	131898260
10	25411803
10	37474763
10	99036692
10	29067508
10	86446945
10	123996971
10	127265275
10	113466100
10	71675131
10	72160902
10	7779831
10	30851988
10	71373003
10	118766424
10	62781150
10	93474772
10	18358575
10	10682377
10	29771263
10	36983244
10	111250497
10	65225717
10	48806228
10	118908433
10	8466265
10	15671227
10	28813995
10	3122489
10	43417900
10	67678753
10	122354383
10	62391035
10	128620138
10	94989893
10	1959720
10	1444276
10	24937554
10	12074559
10	101437962
10	132609320
10	42674618
10	78463819
10	102704900
10	41757363
10	44658610
10	52214459
10	70020603
10	77381618
10	96389100
10	99930880
10	102454291
10	132924541
10	126083303
10	5203233
10	5239071
10	51737535
10	63393125
10	97687441
10	117308926
10	56046535
10	123648269
10	59392894
10	60340640
10	27581279
10	52755091
10	77551470
10	22921082
10	23708816
10	14752548
10	61781965
10	89822074
10	64342849
10	70245487
10	87169660
10	117483011
10	12872485
10	64709007
10	54427380
10	39482628
10	59011155
10	114803594
10	61499263
10	31090176
10	33727559
10	49348958
10	114078672
10	30716821
10	114538
10	81014966
10	15481723
10	2125584
10	124509114
10	20308842
10	109027221
10	48493609
10	87668368
10	104216694
10	119414951
10	3901435
10	8258260
10	69716669
10	70627650
10	95364908
10	67282622
10	30574525
10	37923574
10	119597146
10	129761546
10	83364619
10	16026651
10	82820074
10	89360530
10	119911452
10	116289641
10	45758327
10	73637014
10	86692112
10	132266368
10	57664441
10	76523265
10	26836360
10	527191
10	59604620
10	74759817
10	80583040
10	5437113
10	70815294
10	93748385
10	33059919
10	91872199
10	34133585
10	125430685
10	66665709
10	9708591
10	13068789
10	9083996
10	13374554
10	23881092
10	36300296
10	42150715
10	85781443
10	43974235
10	46001360
10	130820052
10	52084169
10	32270931
10	115726881
10	12665799
10	51044279
10	39203320
10	12481114
10	19920066
10	31879391
10	126892422
10	70565733
10	67504205
10	66122379
10	112295751
10	116779273
10	56480762
10	82038844
10	104472923
10	7790888
10	68804363
10	120782054
10	108715852
10	124981787
10	14398432
10	53503901
10	29263159
10	96536212
10	120250562
10	124317817
10	125425774
10	97542233
10	80061103
10	115429864
10	1883508
10	123054027
10	116147073
10	127393581
10	16333460
10	54075308
10	59966155
10	22112975
10	78809282
10	94321380
10	105390093
10	10527506
10	46325790
10	60890670
10	127847389
10	126238714
10	20343067
10	54595234
10	77577712
10	86308168
10	53781359
10	6986371
10	16755034
10	49556457
10	75154941
10	96128995
10	20561500
10	121251060
10	72600681
10	130338609
10	101104996
10	119260630
10	80351704
10	24655809
10	31690471
10	95882061
10	106596116
10	121742321
10	66445712
10	34914575
10	62207841
10	117051064
10	130065944
10	63176601
10	29430943
10	9481552
10	77079885
10	82576716
10	70961633
10	64850204
10	122270139
10	105945753
10	63649422
10	75569514
10	50605079
10	8780825
10	111016293
10	116044614
10	19780142
10	29916571
10	68246611
10	98793839
10	55533223
10	4476000
10	129015589
10	48375191
10	15082125
10	65863809
10	52651548
10	1019000
10	113706166
10	120236446
10	58037371
10	24282748
10	79838576
10	90585310
10	3276855
10	10122844
10	47990891
10	126579732
10	26665351
10	27389645
10	1564784
10	90084529
10	2762805
10	19004002
10	57412909
10	7620489
10	107545983
10	92065919
10	18423321
10	17782143
10	6445812
10	23852154
10	28078903
10	6091402
10	54966545
10	3402862
10	10676353
10	109589195
10	76333146
10	70357832
10	5028544
10	85573877
10	110371233
10	127145816
10	94529703
10	42159207
10	133249034
10	8600252
10	111986186
10	83876489
10	107215817
10	4359339
10	96308978
10	7262329
10	13768792
10	13843487
10	80385301
10	80748590
10	65393419
10	26237009
10	86959076
10	30446680
10	25575553
10	50227112
10	66954939
10	114527682
10	131292446
10	14324315
10	13077801
10	65052889
10	124014564
10	2569917
10	131747361
10	79534221
10	17037752
10	91476105
10	10208920
10	53424962
10	14671881
10	38521573
10	47127589
10	73851332
10	103584694
10	100039997
10	36734185
10	18119028
10	92276308
10	98173386
10	125919771
10	35267244
10	88870393
10	7467860
10	49691810
10	78086161
10	80899515
10	7064415
10	6840698
10	69648274
10	94933806
10	32682509
10	11101318
10	98595238
10	82733611
10	49068252
10	84587383
10	28331214
10	112690873
10	15566548
10	113368732
10	45102404
10	34516333
10	10833275
10	101278487
10	8194898
10	29057091
10	109916356
10	79207463
10	120436136
10	33848288
10	124713531
10	74153540
10	121989754
10	37189760
10	26333318
10	76801496
10	52424989
10	605091
10	49331978
10	30930039
10	72077662
10	76132110
10	29699173
10	94114428
10	24377626
10	130184957
10	121100350
10	21069496
10	84957453
10	4822617
10	68007466
10	98988065
10	130453247
10	81904005
10	111281462
10	97265854
10	11855378
10	7981433
10	27009104
10	3682044
10	12283059
10	25144220
10	124165537
10	124245913
10	131394060
10	110194610
10	42857446
10	43881479
10	125613453
10	5754995
10	45344360
10	23474915
10	78989358
10	106793863
10	106349612
10	52002909
10	33178722
10	132137596
10	51767349
10	127541040
10	128076921
10	128443896
10	86102722
10	62112098
10	24500363
10	32238830
10	9895120
10	95492557
10	132839916
10	2942358
10	89616542
10	115582571
10	12381745
10	122535005
10	3124153
10	51485151
10	37016985
10	69802981
10	32906288
10	84242374
10	17378610
10	106955853
10	23272863
10	87726750
10	59182774
10	83588040
10	122886319
10	32451977
10	3873309
10	123460520
10	103782942
10	35466170
10	127646916
10	20580738
10	75045222
10	130876920
10	82925773
10	28562267
10	104924907
10	14039403
10	4578265
10	22817262
10	93309388
10	42493451
10	83585022
10	122122341
10	46279128
10	78341359
10	71291226
10	105151899
10	59766132
10	38985971
10	94729240
10	125787754
10	119438433
10	99778063
10	1369964
10	37687028
10	97913426
10	121438818
10	38716026
10	12695704
10	86649135
10	44299620
10	120583669
10	85998710
10	14520794
10	107902131
10	27785567
10	89062271
10	118468752
10	75740465
10	128811418
10	82062646
10	129074619
10	19878894
10	53861460
10	126327514
10	60279896
10	110720071
10	19536123
10	30120407
10	9316480
